211 1701283056 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1701283055 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1701283054 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1701283053 0,200000 -1,000000 0,200000 0,200000 0,008000
211 1701283052 0,200000 -1,000000 0,200000 0,200000 0,008000
206 1701283056 0,200000 -1,000000 0,200000 0,200000 0,008000
206 1701283055 0,200000 -1,000000 0,200000 0,200000 0,008000
206 1701283054 0,200000 -1,000000 0,200000 0,200000 0,008000
206 1701283053 0,200000 -1,000000 0,200000 0,200000 0,008000
206 1701283052 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283056 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283055 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283054 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283053 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283052 0,200000 -1,000000 0,200000 0,200000 0,008000
209 1701283052 0,200000 -1,000000 -101,000000 0,000000 0,000000
209 1701283053 0,200000 -1,000000 -101,000000 0,000000 0,000000
209 1701283054 0,200000 -1,000000 -101,000000 0,000000 0,000000
209 1701283055 0,200000 -1,000000 -101,000000 0,000000 0,000000
209 1701283056 0,200000 -1,000000 -101,000000 0,000000 0,000000
217 1701283626 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1701283625 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1701283624 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1701283623 0,200000 -1,000000 0,200000 0,200000 0,008000
217 1701283622 0,200000 -1,000000 0,200000 0,200000 0,008000
215 1701283626 0,200000 -1,000000 0,200000 0,200000 0,008000
215 1701283625 0,200000 -1,000000 0,200000 0,200000 0,008000
215 1701283624 0,200000 -1,000000 0,200000 0,200000 0,008000
215 1701283623 0,200000 -1,000000 0,200000 0,200000 0,008000
215 1701283622 0,200000 -1,000000 0,200000 0,200000 0,008000
