126 1701278492 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278493 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278494 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278495 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278496 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278497 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278498 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278499 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278500 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278501 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278502 2,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278503 2,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278504 2,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278505 2,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278506 2,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278507 2,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278508 2,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278509 2,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278510 2,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278511 2,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278512 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278513 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278514 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278515 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278516 3,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278517 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278518 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278519 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278520 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278521 2,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278522 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278523 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278524 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278525 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278526 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278527 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278528 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278529 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278530 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278531 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278532 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278533 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278534 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278535 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278536 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278537 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278538 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278539 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278540 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278541 0,200000 -1,000000 -101,000000 0,000000 0,000000
126 1701278542 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278543 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278544 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278545 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278546 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278547 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278548 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278549 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278550 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278551 0,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278552 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278553 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278554 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278555 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278556 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278557 0,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278558 0,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278559 0,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278560 0,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278561 0,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278562 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278563 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278564 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278565 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278566 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278567 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278568 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278569 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278570 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278571 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278572 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278573 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278574 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278575 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278576 0,800000 -1,000000 -101,000000 0,000000 0,000000
126 1701278577 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278578 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278579 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278580 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278581 1,000000 -1,000000 -101,000000 0,000000 0,000000
126 1701278582 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278583 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278584 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278585 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278586 1,400000 -1,000000 -101,000000 0,000000 0,000000
126 1701278587 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278588 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278589 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278590 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278591 1,600000 -1,000000 -101,000000 0,000000 0,000000
126 1701278592 2,200000 -1,000000 -101,000000 0,000000 0,000000
