139 1701278497 3,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278498 3,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278499 3,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278500 3,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278501 3,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278502 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278503 7,200000 -1,000000 -101,000000 0,000000 0,000000
161 1701278502 2,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278503 2,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278504 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278505 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278506 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278507 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278508 7,200000 -1,000000 -101,000000 0,000000 0,000000
161 1701278504 2,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278505 2,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278506 2,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278507 6,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278508 6,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278509 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278510 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278511 7,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278512 6,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278513 6,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278509 6,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278510 6,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278511 6,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278512 9,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278513 9,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278514 6,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278515 6,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278516 6,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278517 3,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278518 3,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278514 9,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278515 9,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278516 9,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278517 3,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278518 3,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278519 3,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278520 3,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278521 3,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278522 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278523 0,200000 -1,000000 -101,000000 0,000000 0,000000
161 1701278519 3,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278520 3,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278521 3,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278522 0,800000 -1,000000 -101,000000 0,000000 0,000000
161 1701278523 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278524 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278525 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278526 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278527 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278528 0,200000 -1,000000 -101,000000 0,000000 0,000000
161 1701278524 0,800000 -1,000000 -101,000000 0,000000 0,000000
161 1701278525 0,800000 -1,000000 -101,000000 0,000000 0,000000
161 1701278526 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278529 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278530 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278531 0,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278537 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278538 0,800000 -1,000000 -101,000000 0,000000 0,000000
161 1701278537 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278538 0,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278539 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278540 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278541 0,800000 -1,000000 -101,000000 0,000000 0,000000
139 1701278542 1,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278543 1,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278539 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278540 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278541 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278542 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278543 0,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278544 1,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278545 1,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278546 1,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278547 1,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278548 1,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278544 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278545 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278546 0,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278547 2,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278548 2,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278549 1,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278550 1,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278551 1,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278552 2,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278553 2,200000 -1,000000 -101,000000 0,000000 0,000000
161 1701278549 2,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278550 2,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278551 2,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278552 1,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278553 1,600000 -1,000000 -101,000000 0,000000 0,000000
139 1701278554 2,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278555 2,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278556 2,200000 -1,000000 -101,000000 0,000000 0,000000
139 1701278557 1,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278558 1,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278554 1,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278555 1,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278556 1,600000 -1,000000 -101,000000 0,000000 0,000000
161 1701278557 1,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278558 1,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278559 1,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278560 1,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278561 1,400000 -1,000000 -101,000000 0,000000 0,000000
139 1701278562 1,000000 -1,000000 -101,000000 0,000000 0,000000
139 1701278563 1,000000 -1,000000 -101,000000 0,000000 0,000000
161 1701278559 1,400000 -1,000000 -101,000000 0,000000 0,000000
161 1701278560 1,400000 -1,000000 -101,000000 0,000000 0,000000
