166 1701257471 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257472 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257473 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257474 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257475 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257476 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257477 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257478 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257479 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257480 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257481 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257482 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257483 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257484 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257485 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257486 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257487 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257488 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257489 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257490 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257516 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257517 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257518 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257519 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257520 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257531 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257532 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257533 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257534 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257535 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257551 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257552 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257553 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257554 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257555 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257581 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257582 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257583 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257584 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257585 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257596 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257597 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257598 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257599 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257600 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257601 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257602 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257603 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257604 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257605 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257626 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257627 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257628 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257629 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257630 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257631 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257632 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257633 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257634 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257635 0,600000 -1,000000 -101,000000 0,000000 0,000000
166 1701257636 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257637 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257638 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257639 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257640 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257641 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257642 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257643 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257644 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257645 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257681 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257682 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257683 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257684 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257685 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257721 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257722 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257723 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257724 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257725 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257726 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257727 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257728 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257729 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257730 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257736 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257737 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257738 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257739 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257740 0,400000 -1,000000 -101,000000 0,000000 0,000000
166 1701257756 0,200000 -1,000000 -101,000000 0,000000 0,000000
166 1701257757 0,200000 -1,000000 -101,000000 0,000000 0,000000
