154 1701257467 0,000000 0,000000 -101,000000 0,000000 0,000000
154 1701257468 0,000000 0,000000 -101,000000 0,000000 0,000000
154 1701257469 0,000000 0,000000 -101,000000 0,000000 0,000000
154 1701257470 0,000000 0,000000 -101,000000 0,000000 0,000000
154 1701257471 4,000000 1,000000 4,000000 4,000000 -20,200000
154 1701257472 4,000000 1,000000 8,000000 8,000000 -20,200000
154 1701257473 4,000000 1,000000 12,000000 12,000000 -20,200000
154 1701257474 4,000000 1,000000 16,000000 16,000000 -20,200000
154 1701257475 4,000000 1,000000 20,000000 20,000000 -20,200000
154 1701257476 1,800000 3,000000 25,400000 25,400000 -20,200000
154 1701257477 1,800000 3,000000 30,800000 30,800000 -20,200000
154 1701257478 1,800000 3,000000 36,200000 36,200000 -20,200000
154 1701257479 1,800000 3,000000 41,600000 41,600000 -20,200000
154 1701257480 1,800000 3,000000 47,000000 47,000000 -20,200000
154 1701257481 0,000000 4,800000 47,000000 47,000000 -20,200000
154 1701257482 0,000000 4,800000 47,000000 47,000000 -20,200000
154 1701257483 0,000000 4,800000 47,000000 47,000000 -20,200000
154 1701257484 0,000000 4,800000 47,000000 47,000000 -20,200000
154 1701257485 0,000000 4,800000 47,000000 47,000000 -20,200000
154 1701257486 -0,500000 7,200000 43,400000 43,400000 -20,200000
154 1701257487 -0,500000 7,200000 39,800000 39,800000 -20,200000
154 1701257488 -0,500000 7,200000 36,200000 36,200000 -20,200000
154 1701257489 -0,500000 7,200000 32,600000 32,600000 -20,200000
154 1701257490 -0,500000 7,200000 29,000000 29,000000 -20,200000
154 1701257491 -0,023256 8,600000 28,800000 28,800000 -20,200000
154 1701257492 -0,023256 8,600000 28,600000 28,600000 -20,200000
154 1701257493 -0,023256 8,600000 28,400000 28,400000 -20,200000
154 1701257494 -0,023256 8,600000 28,200000 28,200000 -20,200000
154 1701257495 -0,023256 8,600000 28,000000 28,000000 -20,200000
154 1701257496 -0,068182 8,800000 27,400000 27,400000 -20,200000
154 1701257497 -0,068182 8,800000 26,800000 26,800000 -20,200000
154 1701257498 -0,068182 8,800000 26,200000 26,200000 -20,200000
154 1701257499 -0,068182 8,800000 25,600000 25,600000 -20,200000
154 1701257500 -0,068182 8,800000 25,000000 25,000000 -20,200000
154 1701257501 0,022222 9,000000 25,200000 25,200000 -20,200000
154 1701257502 0,022222 9,000000 25,400000 25,400000 -20,200000
154 1701257503 0,022222 9,000000 25,600000 25,600000 -20,200000
154 1701257504 0,022222 9,000000 25,800000 25,800000 -20,200000
154 1701257505 0,022222 9,000000 26,000000 26,000000 -20,200000
154 1701257506 0,000000 9,000000 26,000000 26,000000 -20,200000
154 1701257507 0,000000 9,000000 26,000000 26,000000 -20,200000
154 1701257508 0,000000 9,000000 26,000000 26,000000 -20,200000
154 1701257509 0,000000 9,000000 26,000000 26,000000 -20,200000
154 1701257510 0,000000 9,000000 26,000000 26,000000 -20,200000
154 1701257511 0,021739 9,200000 26,200000 26,200000 -20,200000
154 1701257512 0,021739 9,200000 26,400000 26,400000 -20,200000
154 1701257513 0,021739 9,200000 26,600000 26,600000 -20,200000
154 1701257514 0,021739 9,200000 26,800000 26,800000 -20,200000
154 1701257515 0,021739 9,200000 27,000000 27,000000 -20,200000
154 1701257516 0,062500 9,600000 27,600000 27,600000 -20,200000
154 1701257517 0,062500 9,600000 28,200000 28,200000 -20,200000
154 1701257518 0,062500 9,600000 28,800000 28,800000 -20,200000
154 1701257519 0,062500 9,600000 29,400000 29,400000 -20,200000
154 1701257520 0,062500 9,600000 30,000000 30,000000 -20,200000
154 1701257521 0,000000 10,000000 30,000000 30,000000 -20,200000
154 1701257522 0,000000 10,000000 30,000000 30,000000 -20,200000
154 1701257523 0,000000 10,000000 30,000000 30,000000 -20,200000
154 1701257524 0,000000 10,000000 30,000000 30,000000 -20,200000
154 1701257525 0,000000 10,000000 30,000000 30,000000 -20,200000
154 1701257526 -0,018519 10,800000 29,800000 29,800000 -20,200000
154 1701257527 -0,018519 10,800000 29,600000 29,600000 -20,200000
154 1701257528 -0,018519 10,800000 29,400000 29,400000 -20,200000
154 1701257529 -0,018519 10,800000 29,200000 29,200000 -20,200000
154 1701257530 -0,018519 10,800000 29,000000 29,000000 -20,200000
154 1701257531 0,036364 11,000000 29,400000 29,400000 -20,200000
154 1701257532 0,036364 11,000000 29,800000 29,800000 -20,200000
154 1701257533 0,036364 11,000000 30,200000 30,200000 -20,200000
154 1701257534 0,036364 11,000000 30,600000 30,600000 -20,200000
154 1701257535 0,036364 11,000000 31,000000 31,000000 -20,200000
154 1701257536 -0,051724 11,600000 30,400000 30,400000 -20,200000
154 1701257537 -0,051724 11,600000 29,800000 29,800000 -20,200000
154 1701257538 -0,051724 11,600000 29,200000 29,200000 -20,200000
154 1701257539 -0,051724 11,600000 28,600000 28,600000 -20,200000
154 1701257540 -0,051724 11,600000 28,000000 28,000000 -20,200000
154 1701257541 0,000000 12,200000 28,000000 28,000000 -20,200000
154 1701257542 0,000000 12,200000 28,000000 28,000000 -20,200000
154 1701257543 0,000000 12,200000 28,000000 28,000000 -20,200000
154 1701257544 0,000000 12,200000 28,000000 28,000000 -20,200000
154 1701257545 0,000000 12,200000 28,000000 28,000000 -20,200000
154 1701257546 -0,016129 12,400000 27,800000 27,800000 -20,200000
154 1701257547 -0,016129 12,400000 27,600000 27,600000 -20,200000
154 1701257548 -0,016129 12,400000 27,400000 27,400000 -20,200000
154 1701257549 -0,016129 12,400000 27,200000 27,200000 -20,200000
154 1701257550 -0,016129 12,400000 27,000000 27,000000 -20,200000
154 1701257551 0,060606 13,200000 27,800000 27,800000 -20,200000
154 1701257552 0,060606 13,200000 28,600000 28,600000 -20,200000
154 1701257553 0,060606 13,200000 29,400000 29,400000 -20,200000
154 1701257554 0,060606 13,200000 30,200000 30,200000 -20,200000
154 1701257555 0,060606 13,200000 31,000000 31,000000 -20,200000
154 1701257556 0,126761 14,200000 32,800000 32,800000 -20,200000
154 1701257557 0,126761 14,200000 34,600000 34,600000 -20,200000
154 1701257558 0,126761 14,200000 36,400000 36,400000 -20,200000
154 1701257559 0,126761 14,200000 38,200000 38,200000 -20,200000
154 1701257560 0,126761 14,200000 40,000000 40,000000 -20,200000
154 1701257561 -0,090909 15,400000 38,600000 38,600000 -20,200000
154 1701257562 -0,090909 15,400000 37,200000 37,200000 -20,200000
154 1701257563 -0,090909 15,400000 35,800000 35,800000 -20,200000
154 1701257564 -0,090909 15,400000 34,400000 34,400000 -20,200000
154 1701257565 -0,090909 15,400000 33,000000 33,000000 -20,200000
154 1701257566 -0,023810 16,800000 32,600000 32,600000 -20,200000
154 1701257567 -0,023810 16,800000 32,200000 32,200000 -20,200000
154 1701257568 -0,023810 16,800000 31,800000 31,800000 -20,200000
154 1701257569 -0,023810 16,800000 31,400000 31,400000 -20,200000
154 1701257570 -0,023810 16,800000 31,000000 31,000000 -20,200000
154 1701257571 -0,045455 17,600000 30,200000 30,200000 -20,200000
154 1701257572 -0,045455 17,600000 29,400000 29,400000 -20,200000
154 1701257573 -0,045455 17,600000 28,600000 28,600000 -20,200000
154 1701257574 -0,045455 17,600000 27,800000 27,800000 -20,200000
154 1701257575 -0,045455 17,600000 27,000000 27,000000 -20,200000
154 1701257576 0,021505 18,600000 27,400000 27,400000 -20,200000
154 1701257577 0,021505 18,600000 27,800000 27,800000 -20,200000
154 1701257578 0,021505 18,600000 28,200000 28,200000 -20,200000
154 1701257579 0,021505 18,600000 28,600000 28,600000 -20,200000
154 1701257580 0,021505 18,600000 29,000000 29,000000 -20,200000
154 1701257581 0,021277 18,800000 29,400000 29,400000 -20,200000
154 1701257582 0,021277 18,800000 29,800000 29,800000 -20,200000
154 1701257583 0,021277 18,800000 30,200000 30,200000 -20,200000
154 1701257584 0,021277 18,800000 30,600000 30,600000 -20,200000
154 1701257585 0,021277 18,800000 31,000000 31,000000 -20,200000
154 1701257586 -0,021053 19,000000 30,600000 30,600000 -20,200000
154 1701257587 -0,021053 19,000000 30,200000 30,200000 -20,200000
154 1701257588 -0,021053 19,000000 29,800000 29,800000 -20,200000
154 1701257589 -0,021053 19,000000 29,400000 29,400000 -20,200000
154 1701257590 -0,021053 19,000000 29,000000 29,000000 -20,200000
154 1701257591 -0,010204 19,600000 28,800000 28,800000 -20,200000
154 1701257592 -0,010204 19,600000 28,600000 28,600000 -20,200000
154 1701257593 -0,010204 19,600000 28,400000 28,400000 -20,200000
154 1701257594 -0,010204 19,600000 28,200000 28,200000 -20,200000
154 1701257595 -0,010204 19,600000 28,000000 28,000000 -20,200000
154 1701257596 0,040000 20,000000 28,800000 28,800000 -20,200000
154 1701257597 0,040000 20,000000 29,600000 29,600000 -20,200000
154 1701257598 0,040000 20,000000 30,400000 30,400000 -20,200000
154 1701257599 0,040000 20,000000 31,200000 31,200000 -20,200000
154 1701257600 0,040000 20,000000 32,000000 32,000000 -20,200000
