144 1701257471 4,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257472 4,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257473 4,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257474 4,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257475 4,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257476 8,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257477 8,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257476 3,000000 -1,000000 -101,000000 0,000000 0,000000
164 1701257477 3,000000 -1,000000 -101,000000 0,000000 0,000000
144 1701257478 8,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257479 8,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257480 8,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257481 6,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257482 6,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257478 3,000000 -1,000000 -101,000000 0,000000 0,000000
164 1701257479 3,000000 -1,000000 -101,000000 0,000000 0,000000
164 1701257480 3,000000 -1,000000 -101,000000 0,000000 0,000000
164 1701257481 6,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257482 6,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257483 6,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257484 6,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257485 6,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257486 5,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257487 5,800000 -1,000000 -101,000000 0,000000 0,000000
164 1701257483 6,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257484 6,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257485 6,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257486 9,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257487 9,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257488 5,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257489 5,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257490 5,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257491 2,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257492 2,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257488 9,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257489 9,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257490 9,400000 -1,000000 -101,000000 0,000000 0,000000
164 1701257491 2,600000 -1,000000 -101,000000 0,000000 0,000000
164 1701257492 2,600000 -1,000000 -101,000000 0,000000 0,000000
144 1701257493 2,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257494 2,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257495 2,400000 -1,000000 -101,000000 0,000000 0,000000
144 1701257496 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257497 0,200000 -1,000000 -101,000000 0,000000 0,000000
164 1701257493 2,600000 -1,000000 -101,000000 0,000000 0,000000
164 1701257494 2,600000 -1,000000 -101,000000 0,000000 0,000000
164 1701257495 2,600000 -1,000000 -101,000000 0,000000 0,000000
164 1701257496 0,800000 -1,000000 -101,000000 0,000000 0,000000
164 1701257497 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257498 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257499 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257500 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257501 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257502 0,200000 -1,000000 -101,000000 0,000000 0,000000
164 1701257498 0,800000 -1,000000 -101,000000 0,000000 0,000000
164 1701257499 0,800000 -1,000000 -101,000000 0,000000 0,000000
164 1701257500 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257503 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257504 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257505 0,200000 -1,000000 -101,000000 0,000000 0,000000
144 1701257511 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257512 0,800000 -1,000000 -101,000000 0,000000 0,000000
164 1701257511 0,600000 -1,000000 -101,000000 0,000000 0,000000
164 1701257512 0,600000 -1,000000 -101,000000 0,000000 0,000000
144 1701257513 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257514 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257515 0,800000 -1,000000 -101,000000 0,000000 0,000000
144 1701257516 1,800000 -1,000000 -101,000000 0,000000 0,000000
