96 1701293802 2496,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293803 2496,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293804 2496,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293805 2496,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293806 2496,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293807 4065,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293808 4065,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293809 4065,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293810 4065,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293811 4065,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293812 8137,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293813 8137,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293814 8137,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293815 8137,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293816 8137,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293817 4963,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293818 4963,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293819 4963,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293820 4963,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293821 4963,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293822 37386,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293823 37386,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293824 37386,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293825 37386,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293826 37386,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293827 9254,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293828 9254,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293829 9254,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293830 9254,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293831 9254,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293832 35939,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293833 35939,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293834 35939,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293835 35939,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293836 35939,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293837 65569,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293838 65569,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293839 65569,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293840 65569,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293841 65569,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293842 9723,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293843 9723,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293844 9723,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293845 9723,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293846 9723,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293847 8538,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293848 8538,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293849 8538,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293850 8538,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293851 8538,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293852 10799,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293853 10799,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293854 10799,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293855 10799,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293856 10799,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293857 7865,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293858 7865,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293859 7865,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293860 7865,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293861 7865,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293862 62409,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293863 62409,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293864 62409,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293865 62409,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293866 62409,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293867 7561,800000 -1,000000 -101,000000 0,000000 0,000000
96 1701293868 7561,800000 -1,000000 -101,000000 0,000000 0,000000
96 1701293869 7561,800000 -1,000000 -101,000000 0,000000 0,000000
96 1701293870 7561,800000 -1,000000 -101,000000 0,000000 0,000000
96 1701293871 7561,800000 -1,000000 -101,000000 0,000000 0,000000
96 1701293872 11264,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293873 11264,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293874 11264,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293875 11264,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293876 11264,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293877 11329,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293878 11329,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293879 11329,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293880 11329,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293881 11329,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293882 107340,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293883 107340,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293884 107340,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293885 107340,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293886 107340,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293887 67152,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293888 67152,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293889 67152,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293890 67152,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293891 67152,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293892 15811,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293893 15811,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293894 15811,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293895 15811,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293896 15811,200000 -1,000000 -101,000000 0,000000 0,000000
96 1701293897 8980,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293898 8980,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293899 8980,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293900 8980,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293901 8980,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293902 71331,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293903 71331,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293904 71331,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293905 71331,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293906 71331,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293907 11327,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293908 11327,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293909 11327,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293910 11327,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293911 11327,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293912 45660,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293913 45660,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293914 45660,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293915 45660,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293916 45660,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293917 9011,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293918 9011,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293919 9011,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293920 9011,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293921 9011,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293922 47631,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293923 47631,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293924 47631,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293925 47631,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293926 47631,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293927 18199,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293928 18199,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293929 18199,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293930 18199,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293931 18199,400000 -1,000000 -101,000000 0,000000 0,000000
96 1701293932 128515,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293933 128515,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293934 128515,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293935 128515,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293936 128515,600000 -1,000000 -101,000000 0,000000 0,000000
96 1701293937 119458,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293938 119458,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293939 119458,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293940 119458,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293941 119458,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293942 82404,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293943 82404,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293944 82404,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293945 82404,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293946 82404,000000 -1,000000 -101,000000 0,000000 0,000000
96 1701293947 12994,000000 -1,000000 -101,000000 0,000000 0,000000
