116 1701293807 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293808 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293809 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293810 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293811 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293827 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293828 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293829 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293830 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293831 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293832 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293833 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293834 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293835 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293836 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293847 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293848 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293849 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293850 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293851 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293877 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293878 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293879 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293880 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293881 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293887 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293888 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293889 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293890 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293891 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293907 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293908 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293909 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293910 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293911 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293927 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293928 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293929 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293930 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293931 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293937 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293938 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293939 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293940 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293941 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293952 0,600000 -1,000000 -101,000000 0,000000 0,000000
116 1701293953 0,600000 -1,000000 -101,000000 0,000000 0,000000
116 1701293954 0,600000 -1,000000 -101,000000 0,000000 0,000000
116 1701293955 0,600000 -1,000000 -101,000000 0,000000 0,000000
116 1701293956 0,600000 -1,000000 -101,000000 0,000000 0,000000
116 1701293967 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293968 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293969 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293970 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293971 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701293977 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293978 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293979 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293980 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293981 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293987 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293988 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293989 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293990 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701293991 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294012 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294013 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294014 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294015 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294016 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294022 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294023 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294024 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294025 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294026 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294027 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294028 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294029 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294030 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294031 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294032 0,800000 -1,000000 -101,000000 0,000000 0,000000
116 1701294033 0,800000 -1,000000 -101,000000 0,000000 0,000000
116 1701294034 0,800000 -1,000000 -101,000000 0,000000 0,000000
116 1701294035 0,800000 -1,000000 -101,000000 0,000000 0,000000
116 1701294036 0,800000 -1,000000 -101,000000 0,000000 0,000000
116 1701294052 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294053 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294054 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294055 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294056 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294072 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294073 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294074 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294075 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294076 0,200000 -1,000000 -101,000000 0,000000 0,000000
116 1701294077 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294078 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294079 0,400000 -1,000000 -101,000000 0,000000 0,000000
116 1701294080 0,400000 -1,000000 -101,000000 0,000000 0,000000
